Item,RowDesc,Monday of Week,Weekday,mMatrixValue
822-3505-001,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-001,Plan Build Qty,20-Oct-25,Sat,
822-3527-001,Plan Build Qty,27-Oct-25,Sun,
822-3527-001,Plan Build Qty,27-Oct-25,Mon,
822-3527-001,Plan Build Qty,27-Oct-25,Tue,
822-3527-001,Plan Build Qty,27-Oct-25,Wed,
822-3527-001,Plan Build Qty,27-Oct-25,Thu,
822-3527-001,Plan Build Qty,27-Oct-25,Fri,
822-3527-001,Plan Build Qty,27-Oct-25,Sat,
822-3527-001,Plan Build Qty,3-Nov-25,Sun,
822-3527-001,Plan Build Qty,3-Nov-25,Mon,
822-3527-001,Plan Build Qty,3-Nov-25,Tue,
822-3527-001,Plan Build Qty,3-Nov-25,Wed,
822-3527-001,Plan Build Qty,3-Nov-25,Thu,
822-3527-001,Plan Build Qty,3-Nov-25,Fri,
822-3527-001,Plan Build Qty,3-Nov-25,Sat,
822-3527-001,Plan Build Qty,10-Nov-25,Sun,
822-3527-001,Plan Build Qty,10-Nov-25,Mon,
822-3527-001,Plan Build Qty,10-Nov-25,Tue,
822-3527-001,Plan Build Qty,10-Nov-25,Wed,
822-3527-001,Plan Build Qty,10-Nov-25,Thu,
822-3527-001,Plan Build Qty,10-Nov-25,Fri,
822-3527-001,Plan Build Qty,10-Nov-25,Sat,
822-3527-001,Plan Build Qty,17-Nov-25,Sun,
822-3527-001,Plan Build Qty,17-Nov-25,Mon,
822-3527-001,Plan Build Qty,17-Nov-25,Tue,
822-3527-001,Plan Build Qty,17-Nov-25,Wed,
822-3527-001,Plan Build Qty,17-Nov-25,Thu,
822-3527-001,Plan Build Qty,17-Nov-25,Fri,
822-3527-001,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-001,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-001,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-001,Plan Delivery Qty,27-Oct-25,Tue,
822-3527-001,Plan Delivery Qty,27-Oct-25,Wed,
822-3527-001,Plan Delivery Qty,27-Oct-25,Thu,
822-3527-001,Plan Delivery Qty,27-Oct-25,Fri,
822-3527-001,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-001,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-001,Plan Delivery Qty,3-Nov-25,Mon,
822-3527-001,Plan Delivery Qty,3-Nov-25,Tue,
822-3527-001,Plan Delivery Qty,3-Nov-25,Wed,
822-3527-001,Plan Delivery Qty,3-Nov-25,Thu,
822-3527-001,Plan Delivery Qty,3-Nov-25,Fri,
822-3527-001,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-001,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-001,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-001,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-001,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-001,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-001,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-001,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-001,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-001,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-001,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-001,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-001,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-001,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-002,Plan Build Qty,20-Oct-25,Sat,
822-3527-002,Plan Build Qty,27-Oct-25,Sun,
822-3527-002,Plan Build Qty,27-Oct-25,Mon,20
822-3527-002,Plan Build Qty,27-Oct-25,Tue,1
822-3527-002,Plan Build Qty,27-Oct-25,Wed,1
822-3527-002,Plan Build Qty,27-Oct-25,Thu,1
822-3527-002,Plan Build Qty,27-Oct-25,Fri,
822-3527-002,Plan Build Qty,27-Oct-25,Sat,
822-3527-002,Plan Build Qty,3-Nov-25,Sun,
822-3527-002,Plan Build Qty,3-Nov-25,Mon,
822-3527-002,Plan Build Qty,3-Nov-25,Tue,
822-3527-002,Plan Build Qty,3-Nov-25,Wed,
822-3527-002,Plan Build Qty,3-Nov-25,Thu,
822-3527-002,Plan Build Qty,3-Nov-25,Fri,
822-3527-002,Plan Build Qty,3-Nov-25,Sat,
822-3527-002,Plan Build Qty,10-Nov-25,Sun,
822-3527-002,Plan Build Qty,10-Nov-25,Mon,
822-3527-002,Plan Build Qty,10-Nov-25,Tue,
822-3527-002,Plan Build Qty,10-Nov-25,Wed,
822-3527-002,Plan Build Qty,10-Nov-25,Thu,
822-3527-002,Plan Build Qty,10-Nov-25,Fri,
822-3527-002,Plan Build Qty,10-Nov-25,Sat,
822-3527-002,Plan Build Qty,17-Nov-25,Sun,
822-3527-002,Plan Build Qty,17-Nov-25,Mon,
822-3527-002,Plan Build Qty,17-Nov-25,Tue,
822-3527-002,Plan Build Qty,17-Nov-25,Wed,
822-3527-002,Plan Build Qty,17-Nov-25,Thu,
822-3527-002,Plan Build Qty,17-Nov-25,Fri,
822-3527-002,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-002,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-002,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-002,Plan Delivery Qty,27-Oct-25,Tue,15
822-3527-002,Plan Delivery Qty,27-Oct-25,Wed,1
822-3527-002,Plan Delivery Qty,27-Oct-25,Thu,1
822-3527-002,Plan Delivery Qty,27-Oct-25,Fri,1
822-3527-002,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-002,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-002,Plan Delivery Qty,3-Nov-25,Mon,1
822-3527-002,Plan Delivery Qty,3-Nov-25,Tue,1
822-3527-002,Plan Delivery Qty,3-Nov-25,Wed,1
822-3527-002,Plan Delivery Qty,3-Nov-25,Thu,1
822-3527-002,Plan Delivery Qty,3-Nov-25,Fri,1
822-3527-002,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-002,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-002,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-002,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-002,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-002,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-002,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-002,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-002,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-002,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-002,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-002,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-002,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-002,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-002+TL,Plan Build Qty,20-Oct-25,Sat,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Sun,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Mon,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Tue,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Wed,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Thu,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Fri,
822-3527-002+TL,Plan Build Qty,27-Oct-25,Sat,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Sun,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Mon,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Tue,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Wed,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Thu,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Fri,
822-3527-002+TL,Plan Build Qty,3-Nov-25,Sat,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Sun,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Mon,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Tue,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Wed,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Thu,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Fri,
822-3527-002+TL,Plan Build Qty,10-Nov-25,Sat,
822-3527-002+TL,Plan Build Qty,17-Nov-25,Sun,
822-3527-002+TL,Plan Build Qty,17-Nov-25,Mon,
822-3527-002+TL,Plan Build Qty,17-Nov-25,Tue,
822-3527-002+TL,Plan Build Qty,17-Nov-25,Wed,
822-3527-002+TL,Plan Build Qty,17-Nov-25,Thu,
822-3527-002+TL,Plan Build Qty,17-Nov-25,Fri,
822-3527-002+TL,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Tue,3
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Wed,
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Thu,
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Fri,
822-3527-002+TL,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Mon,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Tue,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Wed,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Thu,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Fri,
822-3527-002+TL,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-002+TL,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-002+TL,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-002+TL,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-002+TL,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-002+TL,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-002+TL,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-002+TL,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-012,Plan Build Qty,20-Oct-25,Sat,
822-3527-012,Plan Build Qty,27-Oct-25,Sun,
822-3527-012,Plan Build Qty,27-Oct-25,Mon,45
822-3527-012,Plan Build Qty,27-Oct-25,Tue,
822-3527-012,Plan Build Qty,27-Oct-25,Wed,
822-3527-012,Plan Build Qty,27-Oct-25,Thu,
822-3527-012,Plan Build Qty,27-Oct-25,Fri,
822-3527-012,Plan Build Qty,27-Oct-25,Sat,
822-3527-012,Plan Build Qty,3-Nov-25,Sun,
822-3527-012,Plan Build Qty,3-Nov-25,Mon,
822-3527-012,Plan Build Qty,3-Nov-25,Tue,
822-3527-012,Plan Build Qty,3-Nov-25,Wed,
822-3527-012,Plan Build Qty,3-Nov-25,Thu,
822-3527-012,Plan Build Qty,3-Nov-25,Fri,
822-3527-012,Plan Build Qty,3-Nov-25,Sat,
822-3527-012,Plan Build Qty,10-Nov-25,Sun,
822-3527-012,Plan Build Qty,10-Nov-25,Mon,
822-3527-012,Plan Build Qty,10-Nov-25,Tue,
822-3527-012,Plan Build Qty,10-Nov-25,Wed,
822-3527-012,Plan Build Qty,10-Nov-25,Thu,
822-3527-012,Plan Build Qty,10-Nov-25,Fri,
822-3527-012,Plan Build Qty,10-Nov-25,Sat,
822-3527-012,Plan Build Qty,17-Nov-25,Sun,
822-3527-012,Plan Build Qty,17-Nov-25,Mon,
822-3527-012,Plan Build Qty,17-Nov-25,Tue,
822-3527-012,Plan Build Qty,17-Nov-25,Wed,
822-3527-012,Plan Build Qty,17-Nov-25,Thu,
822-3527-012,Plan Build Qty,17-Nov-25,Fri,
822-3527-012,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-012,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-012,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-012,Plan Delivery Qty,27-Oct-25,Tue,45
822-3527-012,Plan Delivery Qty,27-Oct-25,Wed,
822-3527-012,Plan Delivery Qty,27-Oct-25,Thu,
822-3527-012,Plan Delivery Qty,27-Oct-25,Fri,
822-3527-012,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-012,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-012,Plan Delivery Qty,3-Nov-25,Mon,
822-3527-012,Plan Delivery Qty,3-Nov-25,Tue,
822-3527-012,Plan Delivery Qty,3-Nov-25,Wed,
822-3527-012,Plan Delivery Qty,3-Nov-25,Thu,
822-3527-012,Plan Delivery Qty,3-Nov-25,Fri,
822-3527-012,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-012,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-012,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-012,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-012,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-012,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-012,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-012,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-012,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-012,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-012,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-012,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-012,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-012,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-012+TL,Plan Build Qty,20-Oct-25,Sat,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Sun,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Mon,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Tue,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Wed,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Thu,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Fri,
822-3527-012+TL,Plan Build Qty,27-Oct-25,Sat,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Sun,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Mon,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Tue,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Wed,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Thu,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Fri,
822-3527-012+TL,Plan Build Qty,3-Nov-25,Sat,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Sun,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Mon,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Tue,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Wed,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Thu,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Fri,
822-3527-012+TL,Plan Build Qty,10-Nov-25,Sat,
822-3527-012+TL,Plan Build Qty,17-Nov-25,Sun,
822-3527-012+TL,Plan Build Qty,17-Nov-25,Mon,
822-3527-012+TL,Plan Build Qty,17-Nov-25,Tue,
822-3527-012+TL,Plan Build Qty,17-Nov-25,Wed,
822-3527-012+TL,Plan Build Qty,17-Nov-25,Thu,
822-3527-012+TL,Plan Build Qty,17-Nov-25,Fri,
822-3527-012+TL,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Tue,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Wed,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Thu,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Fri,
822-3527-012+TL,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Mon,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Tue,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Wed,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Thu,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Fri,
822-3527-012+TL,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-012+TL,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-012+TL,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-012+TL,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-012+TL,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-012+TL,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-012+TL,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-012+TL,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-022,Plan Build Qty,20-Oct-25,Sat,
822-3527-022,Plan Build Qty,27-Oct-25,Sun,
822-3527-022,Plan Build Qty,27-Oct-25,Mon,
822-3527-022,Plan Build Qty,27-Oct-25,Tue,
822-3527-022,Plan Build Qty,27-Oct-25,Wed,
822-3527-022,Plan Build Qty,27-Oct-25,Thu,
822-3527-022,Plan Build Qty,27-Oct-25,Fri,
822-3527-022,Plan Build Qty,27-Oct-25,Sat,
822-3527-022,Plan Build Qty,3-Nov-25,Sun,
822-3527-022,Plan Build Qty,3-Nov-25,Mon,
822-3527-022,Plan Build Qty,3-Nov-25,Tue,
822-3527-022,Plan Build Qty,3-Nov-25,Wed,
822-3527-022,Plan Build Qty,3-Nov-25,Thu,
822-3527-022,Plan Build Qty,3-Nov-25,Fri,
822-3527-022,Plan Build Qty,3-Nov-25,Sat,
822-3527-022,Plan Build Qty,10-Nov-25,Sun,
822-3527-022,Plan Build Qty,10-Nov-25,Mon,
822-3527-022,Plan Build Qty,10-Nov-25,Tue,
822-3527-022,Plan Build Qty,10-Nov-25,Wed,
822-3527-022,Plan Build Qty,10-Nov-25,Thu,
822-3527-022,Plan Build Qty,10-Nov-25,Fri,
822-3527-022,Plan Build Qty,10-Nov-25,Sat,
822-3527-022,Plan Build Qty,17-Nov-25,Sun,
822-3527-022,Plan Build Qty,17-Nov-25,Mon,
822-3527-022,Plan Build Qty,17-Nov-25,Tue,
822-3527-022,Plan Build Qty,17-Nov-25,Wed,
822-3527-022,Plan Build Qty,17-Nov-25,Thu,
822-3527-022,Plan Build Qty,17-Nov-25,Fri,
822-3527-022,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-022,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-022,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-022,Plan Delivery Qty,27-Oct-25,Tue,
822-3527-022,Plan Delivery Qty,27-Oct-25,Wed,
822-3527-022,Plan Delivery Qty,27-Oct-25,Thu,
822-3527-022,Plan Delivery Qty,27-Oct-25,Fri,
822-3527-022,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-022,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-022,Plan Delivery Qty,3-Nov-25,Mon,
822-3527-022,Plan Delivery Qty,3-Nov-25,Tue,
822-3527-022,Plan Delivery Qty,3-Nov-25,Wed,
822-3527-022,Plan Delivery Qty,3-Nov-25,Thu,
822-3527-022,Plan Delivery Qty,3-Nov-25,Fri,
822-3527-022,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-022,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-022,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-022,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-022,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-022,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-022,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-022,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-022,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-022,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-022,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-022,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-022,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-022,Plan Delivery Qty,17-Nov-25,Fri,
822-3527-022+TL,Plan Build Qty,20-Oct-25,Sat,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Sun,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Mon,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Tue,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Wed,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Thu,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Fri,
822-3527-022+TL,Plan Build Qty,27-Oct-25,Sat,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Sun,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Mon,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Tue,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Wed,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Thu,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Fri,
822-3527-022+TL,Plan Build Qty,3-Nov-25,Sat,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Sun,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Mon,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Tue,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Wed,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Thu,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Fri,
822-3527-022+TL,Plan Build Qty,10-Nov-25,Sat,
822-3527-022+TL,Plan Build Qty,17-Nov-25,Sun,
822-3527-022+TL,Plan Build Qty,17-Nov-25,Mon,
822-3527-022+TL,Plan Build Qty,17-Nov-25,Tue,
822-3527-022+TL,Plan Build Qty,17-Nov-25,Wed,
822-3527-022+TL,Plan Build Qty,17-Nov-25,Thu,
822-3527-022+TL,Plan Build Qty,17-Nov-25,Fri,
822-3527-022+TL,Plan Delivery Qty,20-Oct-25,Sat,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Sun,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Mon,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Tue,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Wed,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Thu,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Fri,
822-3527-022+TL,Plan Delivery Qty,27-Oct-25,Sat,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Sun,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Mon,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Tue,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Wed,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Thu,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Fri,
822-3527-022+TL,Plan Delivery Qty,3-Nov-25,Sat,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Sun,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Mon,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Tue,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Wed,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Thu,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Fri,
822-3527-022+TL,Plan Delivery Qty,10-Nov-25,Sat,
822-3527-022+TL,Plan Delivery Qty,17-Nov-25,Sun,
822-3527-022+TL,Plan Delivery Qty,17-Nov-25,Mon,
822-3527-022+TL,Plan Delivery Qty,17-Nov-25,Tue,
822-3527-022+TL,Plan Delivery Qty,17-Nov-25,Wed,
822-3527-022+TL,Plan Delivery Qty,17-Nov-25,Thu,
822-3527-022+TL,Plan Delivery Qty,17-Nov-25,Fri,
822-3590-001,Plan Build Qty,20-Oct-25,Sat,
822-3590-001,Plan Build Qty,27-Oct-25,Sun,
822-3590-001,Plan Build Qty,27-Oct-25,Mon,
822-3590-001,Plan Build Qty,27-Oct-25,Tue,
822-3590-001,Plan Build Qty,27-Oct-25,Wed,
822-3590-001,Plan Build Qty,27-Oct-25,Thu,
822-3590-001,Plan Build Qty,27-Oct-25,Fri,
822-3590-001,Plan Build Qty,27-Oct-25,Sat,
822-3590-001,Plan Build Qty,3-Nov-25,Sun,
822-3590-001,Plan Build Qty,3-Nov-25,Mon,
822-3590-001,Plan Build Qty,3-Nov-25,Tue,
822-3590-001,Plan Build Qty,3-Nov-25,Wed,
822-3590-001,Plan Build Qty,3-Nov-25,Thu,
822-3590-001,Plan Build Qty,3-Nov-25,Fri,
822-3590-001,Plan Build Qty,3-Nov-25,Sat,
822-3590-001,Plan Build Qty,10-Nov-25,Sun,
822-3590-001,Plan Build Qty,10-Nov-25,Mon,
822-3590-001,Plan Build Qty,10-Nov-25,Tue,
822-3590-001,Plan Build Qty,10-Nov-25,Wed,
822-3590-001,Plan Build Qty,10-Nov-25,Thu,
822-3590-001,Plan Build Qty,10-Nov-25,Fri,
822-3590-001,Plan Build Qty,10-Nov-25,Sat,
822-3590-001,Plan Build Qty,17-Nov-25,Sun,
822-3590-001,Plan Build Qty,17-Nov-25,Mon,
822-3590-001,Plan Build Qty,17-Nov-25,Tue,
822-3590-001,Plan Build Qty,17-Nov-25,Wed,
822-3590-001,Plan Build Qty,17-Nov-25,Thu,
822-3590-001,Plan Build Qty,17-Nov-25,Fri,
822-3590-001,Plan Delivery Qty,20-Oct-25,Sat,
822-3590-001,Plan Delivery Qty,27-Oct-25,Sun,
822-3590-001,Plan Delivery Qty,27-Oct-25,Mon,
822-3590-001,Plan Delivery Qty,27-Oct-25,Tue,
822-3590-001,Plan Delivery Qty,27-Oct-25,Wed,
822-3590-001,Plan Delivery Qty,27-Oct-25,Thu,
822-3590-001,Plan Delivery Qty,27-Oct-25,Fri,
822-3590-001,Plan Delivery Qty,27-Oct-25,Sat,
822-3590-001,Plan Delivery Qty,3-Nov-25,Sun,
822-3590-001,Plan Delivery Qty,3-Nov-25,Mon,
822-3590-001,Plan Delivery Qty,3-Nov-25,Tue,
822-3590-001,Plan Delivery Qty,3-Nov-25,Wed,
822-3590-001,Plan Delivery Qty,3-Nov-25,Thu,
822-3590-001,Plan Delivery Qty,3-Nov-25,Fri,
822-3590-001,Plan Delivery Qty,3-Nov-25,Sat,
822-3590-001,Plan Delivery Qty,10-Nov-25,Sun,
822-3590-001,Plan Delivery Qty,10-Nov-25,Mon,
822-3590-001,Plan Delivery Qty,10-Nov-25,Tue,
822-3590-001,Plan Delivery Qty,10-Nov-25,Wed,
822-3590-001,Plan Delivery Qty,10-Nov-25,Thu,
822-3590-001,Plan Delivery Qty,10-Nov-25,Fri,
822-3590-001,Plan Delivery Qty,10-Nov-25,Sat,
822-3590-001,Plan Delivery Qty,17-Nov-25,Sun,
822-3590-001,Plan Delivery Qty,17-Nov-25,Mon,
822-3590-001,Plan Delivery Qty,17-Nov-25,Tue,
822-3590-001,Plan Delivery Qty,17-Nov-25,Wed,
822-3590-001,Plan Delivery Qty,17-Nov-25,Thu,
